DocURL	DocID	SentID	LC	Match	RC	N2Num	N2Typ	N1Lemma	N1Pl	LE
http://www.tierarzt-leipzig.de/wissen/kanin.html	5eb1e54c8208c52d00b4ec0f6fff9de93033	12	Es besiedelt grasreiche Hochebenen und Buschsteppen der Anden bis zu Höhenlagen von 4200 m. Das Gras der Anden ist sehr reich an Vitamin C , sodass diese ökologische Nische vom Nahrungsangebot her für das Meerschweinchen ideale Lebensbedingungen bietet . Anatomische und physiologische Besonderheiten des Verdauungskanals Aufgrund einer Vielzahl von anatomischen und physiologischen Besonderheiten des Verdauungs-kanals von Kaninchen und Meerschweinchen ist rohfaserreiches Futter aus nachfolgenden Gründen von besonderer Bedeutung : Alle Zähne wachsen lebenslang , die Wachstumsrate beim Kaninchen beträgt 10 cm pro Jahr , beim Meerschweinchen liegt sie noch höher . Eine ausreichende	Zahnabnutzung	erfolgt nur durch rohfaserreiches Futter , das ein intensives Mahlen der Backenzähne notwendig macht , d.h. Heu oder Wiesengras als Grundfutter mit Ergänzung von abwechslungsreichem Frischfutter wie Blätter , Kräuter , in Maßen Gemüse und Obst . Kaninchen und Meerschweinchen fressen häufig und in kleinen Mengen , bis 80 - mal am Tag .	Sg	Ind	Zahn	Ue	0
http://www.praxis-hiller.de/frame-le.html	11e7dcc796392b029afc1a08dbe9d9986f76	35	Lieber den Mund mit Wasser ausspülen oder Kaugummi kauen . Schönheitskur dental In den Bereichen der ästhetischen Zahnheilkunde gehört beispielsweise der Wiederaufbau zerstörter , sichtbarer geschädigter	Zahnabschnitte	durch Keramikschalen oder durch Keramikkronen bzw. - Brücken . H.B. Tierrechte Die Tierschutzpartei - mehr als ein Tierschutzverein !	Pl	Ind	Zahn	Ue	0
http://www.naturmednet.de/Studien/anhang.html	524f4eabdbf84e316f574008965c11837086	159	Innerhalb von drei Monaten nach der Amalgamentfernung verschwanden die meisten seinen psychopatholo­gischen Symptome - Ängstlichkeit , Gereiztheit , Unentschlossenheit , Müdigkeit , Interesselosig ­ keit , Sich-alt-Fühlen , Widerwillen gegen intellektueller Arbeit , Sich-gestreßt-Fühlen . Der Weg des Quecksilbers zum Gehirn Quecksilber wird aus	Zahnamalgam	freigesetzt als elementarer Quecksilberdampf . Durch­schnittlich 75 bis 80 Prozent des elementaren Quecksilberdampfes können eingeatmet und absor­biert werden durch die Alveolen der Lungen , wo er schnell und vollständig in den Blutstrom übergehen kann ( 6 , 20 ) .	Sg	Ind	Zahn	Ue	0
http://www.portal-der-zahnmedizin.de/zahn-specials/zahnschmerzen.html	7dc94fb1ebc48f971ea50d60d7834039c98e	5	Im Folgenden wird darüber aufgeklärt , was Schmerz überhaupt ist , ob er einen Sinn hat und wie besonders der Zahnschmerz entsteht . Vorallem welche Formen es von Zahnschmerz gibt , wie der	Zahnarzt	die richtige Ursache findet und welche Therapie gemacht wird . Nicht immer bedeuten Zahnschmerzen das Aus für den Zahnnerv , also die Wurzelkanalbehandlung , wie oft fälschlicherweise angenommen wird .	Sg	Ind	Zahn	Ue	0
http://www.medinfo.de/news-r-1627-block-1-thema-medizinische+Verguetungssysteme.htm	e0121571246a26506f072435ed4ebbb31cd6	19	Es gebe keinen vernünftigen Grund für die Koalition , bei der anstehenden Novellierung d. .. Zahnärzte enttäuscht über Referentenentwurf zur GOZ-Novelle Deutsches Ärzteblatt 30.03.2011 15:35:0 0 Berlin - Als " Desaster für die	Zahnärzte	" hat die Kassenzahnärztliche Bundesvereinigung ( KZBV ) den heute vom Bundesgesundheitsministerium vorgelegten Referentenentwurf einer neuen privaten Gebührenordnung für Zahnärzte ( GOZ ) bezeichnet . Es ... GOÄ-Novellierung : Hoppe warnt vor Dumpingverträgen auf Kosten der Patienten Deutsches Ärzteblatt 28.01.2011 11:31:0 0 Berlin - Der Präsident der Bundesärzte ­ kammer , Jörg-Dietrich Hoppe , hat sich in einem Schreiben an die Abgeordneten des Deutschen Bundestages gegen die Einführung einer Öffnungsklausel bei der Vergütung privatärztlicher Leistungen gewandt . ...	Pl	Ind	Zahn	Ue	0
http://www.aecura.de/blog/page/26	47da05eb2c73dbda06c252c6416d80c5107f	121	Das heißt aber auch , dass unter anderem die Verwaltungskosten der Krankenkassen in den beiden nächsten Jahren gegenüber 2010 nicht ansteigen dürfen . Beschränkt auf die halbe Grundlohn-Summensteigerung sollen die Krankenhausausgaben wie auch der Zuwachs bei	Zahnärzten	werden . Die Vorstandsvorsitzende des GKV-Spitzenverbandes Dr. Doris Pfeiffer sagte , dass insgesamt " mehr drin gewesen " wäre .	Pl	Ind	Zahn	Ue	0
http://www.dr-menges.de/fk0405.htm	facf996bbd1cfce4b8506366d69a752a0199	187	Was kann dabei passieren ? Die Hände des	Zahnarztes	oder der Assistentin können Infektionen von einem zum anderen Patienten übertragen . Deshalb ist vor und nach der Behandlung die Händedesinfektion erforderlich vgl. Krankenhaus : dort sind vor den Krankenzimmern Händedesinfektionsspender angebracht , z.B. auf den Intensivstationen .	Sg	Ind	Zahn	Ue	0
http://www.kennstdueinen.de/zahnarzt-kassel-gemeinschaftspraxis-dres-claar-hilgenberg-ferrari-d24727.html	0a51cd1fd1de7788dfdb1c040bce5c786f82	72	Diese Bewertung wurde von W. B. , Staufenberg 34355 , vom 14.07.2011 , mit 5 von 5 Sternen bewertet . Nach jahrelangen Wurzelentzündungen in immer kürzeren Abständen und letztlich die Kapitulation meiner damaligen	Zahnärztin	wurde ich vor 2 Jahren beim Recherchieren auf Dr. Claar aufmerksam . Nach sehr guter Beratung wurden mir im gesamten Oberkiefer und danach im Unterkiefer Implantate gesetzt .	Sg	Ind	Zahn	Ue	0
http://www.zm-online.de/hefte/Zahnaerztinnen-benennen-Handlungsbedarf_176367.html	93c2fe24894b6557e3a77d89d15aec69a3f3	69	Der Ausschuss versteht sich als offene Kommunikationsplattform , der auch auf Anregungen aus den Praxen angewiesen ist . Darüber hinaus hat jeder Kollege selbst die Möglichkeit , sich in seiner Kammer zu engagieren und so den Standpunkt er	Zahnärztinnen	auch berufspolitisch zu stärken . In vielen Zahnärztekammern gibt es erfreulicherweise schon engagierte Kolleginnen im Vorstand , leider spiegelt deren Zahl aber noch nicht den Anteil an der gesamten Kollegenschaft wider .	Pl	Ind	Zahn	Ue	0
http://www.portal-der-zahnmedizin.de/aktuelles/20110629-hausmittel-fuer-weissere-zaehne.html	297c8ebee96868c16571729623cfb7f7e1ed	10	Zu gängigen so genannten Geheimtipps , die sich im Internet zuhauf tummeln , gehören das Putzen mit zerstoßenen Erdbeeren , Backpulver , Kochsalz oder Natron sowie einer Mundspülung mit Pflanzenöl . Experten stehen solchen Methoden der	Zahnaufhellung	skeptisch , ja sogar warnend gegenüber . Der Grund hierfür ist , neben der Wirkungsfreiheit der Tipps , dass einige von ihnen nicht unerheblich die Zahngesundheit gefährden können .	Sg	Ind	Zahn	Ue	0
