DocURL	DocID	SentID	LC	Match	RC	N2Num	N2Typ	N1Lemma	N1Pl	LE
http://www.digitale-infoprodukte.de/seo/interview-mit-seoprofi-und-buchautor-norbert-weber	fdeb1978421ac54bd02a0cd6a8ff1190693e	72	Linkpopulation , Linkreputation und gleiches für das Thema Social Bookmarks sind die ausschlaggebenden Faktoren , um ein stabil gutes Listing zu erreichen . " Sehr spannend , doch die Masse aller Unternehmen arbeiten letztendlich lokal und wollen das Internet als verlängerten Hebel zur	Kundeakquise	nutzen . Helfen die obigen Maßnahmen da überhaupt noch und wie kann man den eigenen Firmen-Eintrag bei Google Maps verbessern ?	Sg	Ind	Kunde	n	0
http://www.rechtspflegerforum.de/archive/index.php/t-9.html	fce4e173cbd74b42bb9be1f53e429c63cce3	464	Sie müssen es dem Kollegen nur deutlich sagen , dann wird er sich umgehend befleißigen seine " Dienstleistung " zu optimieren . Nach meiner Erfahrung hat man es völlig selbst in der Hand , solche Kommunikationshürden erfolgreich zu überwinden und zu bestimmen was für einen Service man bekommt , denn wie man in den Wald hineinruft , so schallt es auch heraus oder bildlich gesagt : Ein Hund geht in den Spiegelsaal mit 100 Spiegeln und fletscht die Zähne ... und schon sieht er sich klar und deutlich von einer Meute beißwütiger Artgenossen bedroht ;) ... da meint man oft , dass da eine absolute Top-Wohnung angeboten wird und wenn man das Objekt dann sieht , trift einen der Schlag . Das stimmt , doch das hat aber nicht grundsätzlich mit unseriösem Verhalten der Maklerbranche zu tun , sondern ist schlicht und einfach eine Form der	Kundeakquisition	, nämlch Reklame . Sie glauben doch auch nicht , dass man Fliegen könnte , nur weil man eine Dose Red Bull trinken würde oder dass irgendjemand tatsächlich mehr Frauen " abschleppen " könnte , nur weil er alkoholfreies Biert trinkt ?	Sg	Ind	Kunde	n	0
http://help.orf.at/stories/1681755	fc781715c9be43370d51c4a4ea583d5fd6bb	21	Und für seine Geographie-Kenntnisse bekam er einen ÖBB-Gutschein über acht Euro - als " Dankeschön für den Hinweis auf diesen Fehler " - wie es in der ÖBB-Stellungnahme abschließend heißt . Bleibt die Frage , ob die willkürliche Bahnkilometerangabe ein auf die Strecke Graz - Eisenstadt beschränkter Einzelfall ist oder ob in ÖBB-Systemen mehrere falsche Entfernungen " eingepflegt " sind , die aufzuspüren	Kundeangelegenheit	ist und wofür es im Erfolgsfall Gutscheine gibt ? Erstellt am 23.04.2011 .	Sg	Ind	Kunde	n	0
http://www.bueroservice24.de/bueroservice-telefonservice-regensburg.html	e1e3acc0e120b67d963be86cd31d1a03a8e8	35	Sie erhalten von uns eine schriftliche Nachricht zu jedem Telefonat , die Angaben wie Name , Anliegen und Kontaktdaten des Anrufers enthält . Sie sind also allezeit bestens informiert und können die Erledigung der	Kundeanliegen	zeitlich passend koordinieren . Bueroservice 24. de ist ein lohnenswerter Ersatz für einen einfachen Telefonservice Regensburg .	Pl	Ind	Kunde	n	0
http://www.hl-flugmodelltechnik.de/44.html	526f73b6f4be5ef7861a078e0216d9e75d84	61	Bei einem Lagerwechsel traten dann die herstellerseitigen Probleme auf , sofern auf ein original Lager verzichtet wurde . Statt den Motor zu schrotten , wurde er im	Kundeauftrag	entsprechend bearbeitet und hergerichtet . Bei einem Lagerwechsel schleifte der Außenring des Lagers an der Kurbelwange , beim Anziehen des Lüfterrades passte das Schaftmaß nicht mehr zum Lagerabstand und die neuen Lager wurden verspannt .	Sg	Ind	Kunde	n	0
http://autonomeaktion.blogsport.de/page/6	14de52dd1b6e1a30af2cbaeebd87423c4dfa	7	Während des Kongresses wurde bereits eine Flirtplattform sowie ein Hoster der rechten Szene erfolgreich angegriffen . Der 26. Kongress des Chaos Computer Clubs ( CCC ) knackte vor kurzem die	Kundebank	des Onlineversandshops " thorstei nar.de " , wobei über 54.400 Einträgen veröffentlicht wurden . Die bei Neonazis beliebte Marke " Thor Steinar " ist nun neben der unbekannteren Nazimarke " Eric & Sons " der 2 .	Sg	Ind	Kunde	n	0
http://getmobility.de/lyft-startet-premium-service-mit-suvs-in-einigen-us-stadten	2e95636d2f93c6bfb5010146211662ede494	8	UberX ist die günstige Variante meistens mit Privatfahrzeugen , die in Berlin unter dem Namen UberPOP gestartet wurde und viel Wirbel ausgelöst hat . Ein Premiumservice könnte die	Kundebasis	von Lyft erweitern und die Marke hochwertiger erscheinen lassen . Techcrunch berichtet , dass die ersten Fahrer diese Woche in San Francisco ongeboarded werden , San Francisco wird die erste Testumgebung für den neuen Service sein .	Sg	Ind	Kunde	n	0
http://www.la-liste.de/luxusmarken-im-wandel-der-zeit	e22aba0b48b19038fbf537f917508e1051cb	36	An der Konzernspitze des Luxusimperiums steht der Kosmopolit Robert Polet , CEO der Gucci Group und Mitglied des Vorstands bei PPR , der anfangs als " a stranger to fashion " in zahlreichen Artikeln beschrieben wurde . Polet wurden jedoch sehr gute Kenntnis und gutes Verständins von Kunden nachgesagt , davon versprach man sich , die	Kundebedürfnisse	noch besser zu verstehen und die hohen Erwartungen der Kunden an die Marke noch mehr steigern zu können . Dass dies gelingen konnte , ist unbestritten .	Pl	Ind	Kunde	n	0
http://wirtschaft.pr-gateway.de/tag/zertifizierung	97b88637619debb14df626205dd6f89065a9	10	" Die Dokumentation der eigenen Bonität gewinnt für den Mittelstand immer mehr an Bedeutung " , erklärte Gert Frieder Hain , Geschäftsführer der Creditreform Gießen , bei der Verleihung der Auszeichnung . " Denn ... Weiterlesen » Tags : Bonitätssiegel , Cloos , Creditreform , Crefozert , Haiger , Handschweißgeräte , Roboterschweißen , Schweißbrenner , Schweißtechnik , Zertifizierung Nov 01 uriblank erhält Zertifizierung vom TÜV-Süd	Kundebefragung	Note " gut " und Testkäufe mit der Note " sehr gut " In den Monaten September und Oktober 2011 hat sich das Team von tierversicher ung.biz vom TÜV-Süd zertizieren lassen um so noch mehr Transparenz zu zeigen . Folgende Punkte wurden vom TÜV Süd attestiert : - Servicekultur bestätigt - Servicezuverlässigkeit bestätigt - Kundenorientierter Umgang mit Reklamationen bestätigt - Qualifikation ...	Sg	Ind	Kunde	n	0
http://www.socialnet.de/rezensionen/3617.php	084613e031f05386cca1ce44df1d9fdc8896	54	Dass sie verschiedentlich auch Leistungen entgeltlich entgegennehmen , trägt zur Rollenpluralität bei , der der Kundenbegriff nicht gerecht zu werden vermag . Die Kritik am	Kundebegriff	setzt an der von ihm provozierten Perspektivenverengung an . " Auch Hans-Dieter Rath , Rechtswissenschaftler an der Hochschule für öffentliche Veraltung und Finanzen in Ludwigsburg , hält in seinen Ausführungen zur Ethik des Grundgesetzes den Kundenbegriff rechtlich für nicht angemessen .	Sg	Ind	Kunde	n	0
