DocURL	DocID	SentID	LC	Match	RC	N2Num	N2Typ	N1Lemma	N1Pl	LE
http://www.miau-mio.de/Aktiv/JoBo/Vorher-Nachher/Beispiele2.htm	d809cb31c998f794689cc2f8cc649823f527	27	Finn stört das wenig . Ich hätte wohl besser in der	Hundeabteilung	suchen sollen . " Seite 1 - Seite 2 - Seite 3 - Seite 4 By Special Request 18 Top Rock-Steady & Reggae Classics Heartbeat 7729 , EFA ( Red I ) - Als Jamaika 1962 der Unabhängigkeit überlassen wurde , entwickelte sich aus dem bisherigen Insel - Sound Ska der Rocksteady .	Sg	Ind	Hund	e	1
http://www.dogforum.de/ein-hund-fur-mich-t138401-20.html	c660bbc48069f0b4109a62f67d2df3b07753	55	Ich würde euch raten , zu versuchen , einen Hund in Pflege zu nehmen während der Besitzer in Urlaub ist oder so . So könnt ihr richtig in den	Hundealltag	rein fühlen ( auch wenn natürlich jeder Hund anders ist ) . Viel Dreck machen Hunde auf jeden Fall , vor allem haaren die meisten ziemlich .	Sg	Ind	Hund	e	1
http://suche.deine-tierwelt.de/foren/Ausstrahlung.html	f28a43dee5fce4f64e7fa457d55690b2d35a	53	;) Hallo alle zusammen , also zuerst mal viiiiiiiieeellllen Dank für Eure schnellen Antworten . Ich habe mich sehr gefreut , dass es doch nicht ganz unmöglich zu sein scheint als	Hundeanfänger	mit einem Border anzufangen :mrgreen: Also ich arbeite 4 Stunden vormittags von 8.00 - 12.00 Uhr . Das heisst der Hund wäre ca. 5 Std. alleine .	Sg	Ind	Hund	e	1
http://www.dogforum.de/erste-stunde-hundetraining-und-wie-geht-s-weiter-t18274.html	6b8a81cbded617006e044ff13da0ee2307ff	12	Ich habe aber in unsere Vergangenheit die Erfahrung gemacht , wenn mein Mann Raudi mal nicht an der Leine hochgezogen hätte ( während einer Schäferhundattacke ) und auch ich ihn bei einem Angriff schon mal weggezogen hatte , dass es einfach besser ist , wenn der eigene Hund da an der Leine ist , denn sonst hat man ja gar keine Chance , da man überhaupt nicht hinkommt . Ich weiß , wenn jetzt zwei gleich große Hunde sich kabbeln , dann ist es wohl wirklich besser , wenn beide Hunde nicht an der Leine sind - Aber wenn ein Schäferhund ( sorry , aber ich habe mit dieser Rasse einfach die negativsten Erfahrungen gemacht - ich weiß , es gibt auch liebe Schäferhunde ! ) auf einen Westie losgeht , dann muss ich doch was tun und kann nicht hoffen , dass es glimpflich ausgehen wird . Also , was mich jetzt da an deren Aussage total gestört hat : eben , dass es nichts bringt , wenn unser Hund bei einem	Hundeangriff	an der Leine ist und dass man gar nicht dazwischen gehen kann und dies auch nicht tun soll ... Das sehe ich aber absolut anders : ich muss dazwischen gehen , wenn der andere Hund erkennbar böse Absichten hat und auch wirklich viel größer und stärker ist !	Sg	Ind	Hund	e	1
http://www.dogforum.de/ein-hund-fur-mich-t138401-20.html	c660bbc48069f0b4109a62f67d2df3b07753	16	Die Größe und den moralischen Fortschritt einer Nation kann man daran messen , wie sie die Tiere behandelt . ( Mahatma Gandhi ) _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ Man kann in die Tiere nichts hineinprügeln , aber man kann manches aus ihnen herausstreicheln . ( Astrid Lindgren ) Feuerigel Nach oben ANZEIGEN von bordy » 30.09.2011 15:52 Wenn deine Mutter nicht wirklich scharf darauf ist , irgendwann mal alle Arbeiten für den HUnd zu übernehmen , würde ich mir ernsthaft überlegen , ob eine	Hundeanschaffung	eine wirklich gute Idee ist . Mal ganz davon ab , dass ein Hund immer Dreck macht ( gerade Retriever lassen meist keine Pfütze aus - meine alte Hündin ist ein Golden Retriever und obwohl sie nicht mehr wirklich im Matsch rumtrabt , ist sie wirklich am Dreckintensivsten ) , muss sich deine Mutter einfach darauf einstellen irgendwann alleine für den Hund verantwortlich zu sein .	Sg	Ind	Hund	e	1
http://www.ganz-schlau.de/entry/45/2204	d65a03f63ec66cf6f704a39d215b033a6ac8	12	Es ist erstaunlich , welche Flugkünste Hunde entwickeln können , um an die fliegende Scheibe zu gelangen . Eine	Hundeausbildung	für Discdoging gibt es derzeit noch nicht , Hundetrainer können dennoch Tipps geben , beispielsweise zum Apportieren der Frisbee . Agility ist der wohl beliebteste Hundesport .	Sg	Ind	Hund	e	1
http://www.hundebetreuer-in.de/hundepension-berlin-umgebung.html	730aa4451bfd92bc056bbf83f94697a3caf4	4	In vielen Tierpensionen wird der Hund lediglich über die Zeit der Betreuung untergebracht . Beim Hundesitter Murat Karakaya bekommt ihr Hund eine liebevolle Hundebetreuung , welches Hunde sitten , 24 Stunden Rundum Betreuung , regelmässigen Gassi und	Hundeauslauf	in die Wälder und Hundeauslaufgebiete , sowie Spiel und Spass mit anderen besonders freundlichen und sozialverträglichen Hunden in kleinen Gruppen beinhaltet . Und das mit Familienanschluss , Haus und Garten .	Sg	Ind	Hund	e	1
http://suche.deine-tierwelt.de/foren/Bisse.html	6a2a9cc1c73187cb2a17af287e979fb6f800	31	Alles rund um Pflege & Gesundheit von Hunden Zecken - sind sie wirklich so schlimm ? Hallo liebe	Hundebesitzer	!! Ich habe eine Frage zu dem Thema Zecken : Mein Hund ist ein Bernersennen-mischling und hat daher sehr langes Fell .	Pl	Ind	Hund	e	1
http://forum.maulkorbzwang.de/noncgi/ultimatebb.php/topic/163/669.html	229a6594d2d812f2d6913b59112197a49cc8	5	An Zähigkeit und Überlebensfähigkeit kaum zu überbieten ist der Virus der bei Tierhaltern gefürchteten Katzenseuche ( Parvovirose ) , einer äußerst ansteckenden Magen - und Darmerkrankung . Doch gerade dieser Umstand kam einer	Hundebesitzerin	in einem Schadensersatzprozess zugute . Die Klägerin dieses Verfahrens züchtet im Kreis Minden-Lübbecke Hunde der Rasse Australian Staffordshire und betreibt daneben eine Hundepension und - schule .	Sg	Ind	Hund	e	1
http://www.tagesspiegel.de/berlin/senatsverwaltung-fuer-gesundheit-zum-thema-hundekot/3859260.html	ea2360c9c61ee2ce0a5202735b81d166cba3	39	Die Frage des verantwortungsvollen Umgangs mit einem Hund und die Pflicht der Beseitigung des Hundekots stehen in keinem Zusammenhang . Der weit überwiegende Teil der Berliner Hundebesitzer und	Hundebesitzerinnen	geht mit seinem Tier verantwortungsvoll um . Trotzdem gibt es das Problem des Hundekots in unserer Stadt , indem die Hundehalter ihren Pflichten zur Beseitigung der Hinterlassenschaften nicht nachkommen .	Pl	Ind	Hund	e	1
