DocURL	DocID	SentID	LC	Match	RC	N2Num	N2Typ	N1Lemma	N1Pl	LE
http://elektronik.toppshopp.de/OfficeProducts.215255031/2.VTech.de.html	c2c75ec2c3ec76610ec8a5364f74e6dd2a11	244	Die Mädels sind sehr stolz auf ihre Hündchen und haben viel Freude damit ! Das Ziel unserer	Geschenkeabsicht	ist also voll erreicht ! Schrott für viel Geld !!!	Sg	Ind	Geschenk	e	1
http://www.kikamagazin.de/page/6	8ee7c1faddc31e30e6059ac808ff8e82a752	13	Im Sommer war ich mit zusammen mit meinen Eltern in Rheinsberg im Urlaub . Dabei sind unter anderem wirklich ganz tolle Fotos entstanden , die ich euch natürlich nicht vorenthalten möchte und gleichzeitig die 12 Tage	Geschenkeaktion	damit enden zu lassen . Viel Spaß beim anschauen !	Sg	Ind	Geschenk	e	1
http://home.arcor.de/ku/kulko/Veroeffentlichungen/2007Earthrocks4.html	40844a9c62001097f5abea592701082e4ec9	7	Überall , wohin die Menschen kommen , wird das Fest frenetisch bejubelt . Vor uns steht die größte	Geschenkeauslieferung	aller Zeiten . " ... lautet der Anfang der Geschichte .	Sg	Ind	Geschenk	e	1
http://www.spiegel.de/spiegel/print/d-41834744.html	c4b3b8de32ac11c72e6dab60b56eed9337e1	283	Achten Sie nur darauf , dass Sie alle 30 Sekunden eine Pause einlegen , er kommt sonst mit dem Übersetzen nicht nach . Protokollarischer Höhepunkt eines Besuchs ist der	Geschenkeaustausch	. Die meisten Leute haben schon Schwierigkeiten , sich etwas für ihre Ehefrau auszudenken .	Sg	Coll	Geschenk	e	1
http://tipps.monsterzeug.de/2009/02/page/3	1778151d788063abc464dae825915fb7e806	32	Geschenke für den Chef zu finden gehören zu den heikelsten Herausforderungen des Berufslebens . Während die Mutter , der Bruder oder die beste Freundin einem einen Fehlgriff bei der	Geschenkeauswahl	oder eine Geschmacksverirrung schnell verzeihen , wird der Chef die Sache vermutlich höflich überspielen , vergessen aber wird er sie nie . Dumm gelaufen , Minuspunkt .	Sg	Coll	Geschenk	e	1
http://www.gtrp.de/archive/index.php/t-36405.html	46613ad7f28752d76a3a39645a35297d0d0c	1282	So mehr fällt mir im moment nicht ein , und trotz der reichlich aufgezählten Mängel macht es mir Spass die Rennen zu fahren . Es darf halt nur nicht die KI im Weg sein :) 06.12.2010 , 14:34 Mich kötzeln so ' n bisschen diese tollen " einmaligen "	Geschenkeautos	an , die ich nicht verscherbeln kann . Watt soll ich mit nem Cizeta , wenn ich nen original Lambo bekommen kann ???	Pl	Ind	Geschenk	e	1
http://www.wir-schenken-hilfe.de/blog	d9a95de62128cf6c6b0bb8962a94babdcd09	106	Ich dachte nur , MD Du musst jetzt was tun , das was ich tagtäglich sah , lies mich einfach nicht mehr ruhen . Ich überlegte lange und kam zu dem Schluss , das ein Forum zum tauschen von Gegenständen , als	Geschenkebasar	die Plattform sein muss . Die Idee war nun geboren und für uns war klar , WiSH ist nun am Start , wir sind für alle bedürftigen Menschen da .	Sg	Ind	Geschenk	e	1
http://www.schnellerblick.de/werbung/SICO-GmbH-und-Mallesch-Worldwide-Trading-beschliessen-Zusammenarbeit-fuer-neue-Geschenkideen.html	3bfc076eaa0e2bb0822594e77d90e346f324	11	Über Mallesch Worldwide Trading : Mallesch Worldwide Trading versteht sich als Anbieter von Geschenkartikel . Durch die Kombination mit eigenen Marken und die Aufnahmer exclusiver Marken von Non-Commercial-Produkten will hot-princess die wählerische Kundenschicht erreichen und Produkte nicht nur aus dem " normalen "	Geschenkebereich	bieten . Über die SICO GmbH : Durch die Erschließung des Geschäftsbereichs sandgestrahlter Edelprodukte möchte die SICO GmbH Ihr Geschäftsfeld erweitern und neue Unternehmenskunden aus den Bereichen Mittelstand und Großunternehmen gewinnen .	Sg	Ind	Geschenk	e	1
http://www.basteiblog.de/2007/12	b50798507885328ed70280a9a124d30727b0	17	Wer das komkret ma checken will , lest ma weita . Weiterlesen » Link Kommentare Autor : Josi · 12 Dezember , 2007 @ 21:00 · Abgelegt unter Josies Cartoons Weihnachtsbasteishopping . Autor : Josi · 12 Dezember , 2007 @ 15:28 · Abgelegt unter Allgemein So langsam wird es ernst was die	Geschenkebeschaffung	angeht . Zeit is ja ohnehin nicht , der lieben , beschenkungswürdigen Menschen gibt es jedoch viele .	Sg	Ind	Geschenk	e	1
http://www.das-bemalforum.de/archive/index.php?t-9213.html	ef7795e68e307f741ee5df083ce324ca22ba	31	Ich hab den von GW verwendet 3. Wie startet man sinnvoll ? Ich habe mir erst mal die großen Flächen vorgenommen : Mantel in rot , Stiefel in schwarz , der	Geschenkebeutel	in einem dunklen braun . Gesicht , Hände , Gürtelschnalle etc. habe ich ausgelassen 4. Ich hab die linke und rechte Hand mit der gleichen Farbe bemalt , aber die eine Hand wirkt sehr viel dunkler als die andere .	Sg	Ind	Geschenk	e	1
http://www.linkmoney.de/suche-q=Geschenkideen.html	c59d965549534a1ca94b8e6f37b2cd746024	1	Wenn Gottes Heil immer den ganzen Menschen mit Leib und Seele betrifft , kann man auch bei Maria keine Ausnahme machen . [ Zurück zum Beginn ] [ Zurück zur Bibliographie von Peter Knauer ] Geschenkideen Home Benutzerdefinierte Suche Suche Ergebnis für : Geschenkideen allindesign.de Sie finden bei uns exklusive Designartikel , Werbepräsente und hochwertige Geschenkideen z.B. Hochzeitsgeschenke und Accessoires , Herren und Damengeschenke von Troika , Wein - und Barutensilien von AdHoc und Menu , Gartenfackeln , Küchenaccessoires und Windlichter , Silber-Design Artikel von H.R.W. Fink , Alfi-Designartikel , Opossum - Designobjekte wie Lichter und Leuchten , Büroartikel von Lerche und emform , Designerschalen von Alexander Hunger , Eschenbach - Optik Produkte , Mathmos Lavalampen , Leopold Vienna , Sigg Flaschen und Zubehör und vieles mehr ... uriblank [ Bereich : Geschenkartikel ] Ausgefallene Geschenkeshops und Geschenkideen In unserem	Geschenkeblog	finden Sie ausgefallene Tipps und tolle Ideen rund ums Schenken . Wir haben das Netz nach den besten Geschenkideen durchsucht und unsere Fundstücke in kurzen Artikeln für Sie beschrieben uriblank [ Bereich : Geschenkartikel ] [ Details ] Doreens Blumen und Geschenkideen - Floristik in Wittenberg Bei Doreens Blumen - und Geschenkideen für Wittenberg und Umgebung erhalten Sie eine große Auswahl an Blumen , Pflanzen und Geschenken , ebenso schnelle Lieferungen und kompetente Beratung .	Sg	Ind	Geschenk	e	1
http://www.cartoon-it-shop.de/Werbeartikel_Werbe-Pralinen.html	b6228d310ee14f8643f4f4c5b531ad8fd421	4	Nicht nur im Hotel wird die ... 2 er-Praline-Geschenke-Box Zwei edle Trüffel-Pralinen in	Geschenkebox	In einer kupferfarbenen oder weißen Kartonage verbergen sich 2 hochwertige Premium-Trüffel-Pralinen . Das Set kann nach Ihren Wünschen aus den 6 verschiede ...	Sg	Ind	Geschenk	e	1
http://www.playmobil.de/on/demandware.store/Sites-DE-Site/de_DE/Product-Show?pid=5496%26showSpareParts=false%26cgid=Weihnachten	39fbe183c8131cb64daa050f28fd2e4e9fb4	111	Auto-Power-Off : ca. 2 min. - Der Weihnachtsbaum ist mit Weihnachtskugeln an den Unterseiten und mit Schleifen an den Oberseiten der Astkränze bestückt . - Die zweiteiligen	Geschenkeboxen	lassen sich mit verschiedenen Gegenständen befüllen ( Fotoapparat , Puppe , Laptop , Bücher , Roboterspielzeug und Handtasche ) . - In der aufklappbaren Schmuckschatulle wird das Collier mit einem Strass-Stein aufbewahrt .	Pl	Ind	Geschenk	e	1
http://www.negativ-film.de/2011/08/fantasy-filmfest-2011-saint.html	1801b9c0e2013a42b3ec35d7d8704f3f2343	28	Seine an Hexenverbrennungen erinnernde Todesart wiederum evoziert historische Grausamkeit , verübt in kirchlichem Namen . Die folgende Idealisierung St. Nicks zum	Geschenkebringer	verweist auf die Verleugnung kirchengeschichtlicher Untaten , die sich im systematischen Abstreiten der Existenz des Dämons fortsetzt , und den verkappten Zynismus , der den Todestag zum angeblichen Geburtstag und Festtag macht . Während Sinterklaas mit Bischofsstab auf bleichem Ross an Gevatter Tod in Feiertagslaune erinnert , sind die untoten , schwarzen Pieters Variation des dämonischen Begleiters der Weihnachtsmanns .	Sg	Ind	Geschenk	e	1
http://www.civforum.de/archive/index.php/t-57342.html	f6428f5c0a66a1f22224a453ac5bea5e37f8	67	Hab von der Programmiereinheit und Veränderung keine Ahnung , weiß aber nicht ob die Ideezum Sklavenhandel Hilfreich ist un dies in xml Datei verändert wird . - Um aber bei der Skalverei Grenzen zu setzen , sollte man Sklaven auch die Freiheit schenken könne und somit zu freien Kolonisten machen zu könne , damit er mehr Industriell arbeiten kann ( ein Sklave sollte sonst evtl. ähnlich wie Konvertite in dem Produktebereich sein ) lässt sich dies nicht über den	Geschenkebutton	erreichen , als würde man die Einheit verschenken ? Und im Gegenzug entsteht ein freier Kolonist ( art Konvertierung ) - Zusätzlich sollte man , um deutlich zumachen , das die Skalverei nicht das wahre ist , nach z.B. 2 x nach 30 Runden Nachfragen ob man die Sklaven in die Freiheit entlassen möchte .	Sg	Ind	Geschenk	e	1
http://www.lokreport.de/termine/termine_dezember.html	1e3a371052aa857662df0055494f70a77ec2	211	Nach einem ereignisreichen Tag in Valkenburg geht die Fahrt in plüschigen 1. Klasse-Sitzen zurück durch das verträumte limburgische Hügelland zum Bahnhof in Simpelveld . Info : Zuid-Limburgse Stoomtrein Maatschappij ( Südlimburgische Dampfeisenbahn-Gesellschaft ) , Postfach 21071 , NL -6369 ZH Simpelveld , uriblank 17. und 18.12. Das Geschenkedepot des Weihnachtsmanns An den Wochenenden des 10. und 11. sowie 17. und 18. Dezember kann man im Bahnhof Simpelveld einen Blick in das	Geschenkedepot	des Weihnachtsmanns , der zur Vorweihnachtszeit hier einen Stützpunkt hat , werfen . Von Simpelveld aus sorgt er dafür , dass alle Kinder rechtzeitig mit Geschenken versorgt werden .	Sg	Ind	Geschenk	e	1
http://www.weihnachtsmarkt-deutschland.de/2012/neu-anspach-weihnachtsmarkt.html	807a4121f232f89a92f897c19e0770521edf	4	Sein besonderes Flair erhält der Markt durch die selbst gezimmerten und weihnachtlich geschmückten Holzhütten in den Gassen rund um die evangelische Kirche . Das Angebot reicht von kulinarischen Leckerbissen , über verschiedene Glühwein - und Punschsorten , selbstgebackenen Plätzchen , Handarbeitsprodukten bis hin zu Angeboten für den weihnachtlichen	Geschenkeeinkauf	. Ein Erlebnis für die Kinder ist das Kinder-Karussell und jedes Jahr aufs Neue die Fahrt mit der Lokomotive " Emma " .	Sg	Ind	Geschenk	e	1
http://thorbloggt.de/2009/10	de7efce7dfd9332a83459aff0bb00d160bcd	7	Die Frau Brise gibt ja seit 4 Wochen in ihrem Blog Tipps , wie man durch gute Vorbereitung stressfrei durch die Vorweihnachtszeit kommt . Diese Woche : Fangen Sie langsam mit den	Geschenkeeinkaufen	an . Ha , was heißt hier anfangen , die Oma-Mama und der Opa-Papa die sind schon fertig .	Pl	Ind	Geschenk	e	1
