DocURL	DocID	SentID	LC	Match	RC	N2Num	N2Typ	N1Lemma	N1Pl	LE
http://www.wicker-magazin.de/0100/4.html	2945bdbb08f60d3b2897ae7db797d91be757	5	Wir bieten ein breitgefächertes Therapieprogramm an , das neben der modifizierten , der Indikation angemessenen Gruppentherapie und verhaltenstherapeutischen Angeboten nonverbale Verfahren ( Körper - / Bewegungstherapie , Mal - , Werk - , Musiktherapie , therapeutisches Kochen , Ausdauertraining und die Möglichkeit der Belastungserprobung ) umfasst . Hinzu kommen Behandlungsangebote der krankengymnastischen - und	Bäderabteilung	. Ein Weg aus Krankheit und Krise In der Maltherapie stellt sich in Bildern die Problematik manchmal deutlicher dar , als dies mit Worten beschreibbar ist .	Sg	Ind	Bad	Uer	1
http://www.agenda-forum-essen.de/91.html	566e607bf99643830ef4cdc700b0a6fa71f6	3	Gemeinsam suchen die Akteure nach Möglichkeiten , die Interessen beider Pole " unter einen Hut zu bringen " . Das Projekt wird umgesetzt von Menschen aus dem Essener Sportbund e.V. ( ESPO ) , dem Umweltamt der Stadt Essen , dem Sport - und	Bäderamt	und Grün und Gruga Essen . Sport wird dabei als gestaltbarer Bestandteil einer nachhaltigen - und damit auf die Zukunft gerichteten - Stadtentwicklung verstanden , in der die Umwelt geschützt und entlastet wird und gleichzeitig die Interessen der Sportlerinnen und Sportler berücksichtigt werden .	Sg	Ind	Bad	Uer	1
http://www.spd-pulheim.de/meldungen/11907/98320/Chronologie-beim-Hallenbadneubau--2008-bis-2011.html	2d7237cdf627fbd87e96699296d2272ff585	1	LMZSOFT macht Ihnen mit dem voll integrierten KIMSYSTEM XP die Entscheidung leicht . Neueste Nachrichten Kundenveranstaltung 2011 LMZ begrüßt Neukunden Branchentreffen auf der VKD-Tagung in Durbach Schulung Crystal Reports So erreichen Sie uns Telefon + 49 3671 5385 - 0 Fax + 49 3671 5385 - 85 E-Mail emailblank Webseite uriblank Login • Kontakt • Sitemap • AGB • Impressum Meldungen Termine Partei Fraktion ASF Juso AG Kreistagsabgeordnete Kontakt : : Pulheim-Mitte : : Brauweiler Dansweiler : : Stommeln : : Sinnersdorf : : Geyen Sinthern Suche Meldungsarchiv Sitemap Stadtgespräche Impressionen uriblank Meldung : Stommeln , 03. Mai 2011 Informationen zum Hallenbadneubau Chronologie beim Hallenbadneubau - 2008 bis 2011 Alle Informationen aus den wichtigsten Rats - und Ausschusssitzungen Am 23.09.2008 wurde von den Gutachtern der Firma GMF die Machbarkeitsstudie zu einem künftigen	Bäderangebot	der Stadt Pulheim vorgestellt . Seitdem wurden dem Rat der Stadt Pulheim viele Gutachten vorgelegt .	Sg	Ind	Bad	Uer	1
http://www.stadtbad-bs.de/ueber_uns0.html	4dba6f0d286c5d7e0242a718d1bec145fb59	18	Daneben - oder besser gesagt als Grundlage - werden immer wieder große Anstrengungen unternommen , die jetzt schon gute Wasserqualität kontinuierlich durch neue Techniken und Erkenntnisse zu verbessern . Denn trotz neuer attraktiver	Bäderangebote	und neuer Trends im Aquafitnessbereich wird sich bei der Stadtbad Braunschweig Sport und Freizeit GmbH auch künftig alles um das nasse Element und deren Aufbereitung drehen . Damit alle Gäste - Vereinsschwimmer , Schüler und die Braunschweiger Bevölkerung - für Gesundheit , Fitness und Wohlbefinden den Sprung ins nasse Element unbesorgt wagen können , ist eine optimale Wasserqualität für uns oberstes Gebot .	Sg	Ind	Bad	Uer	1
http://www.motorradstammtisch-niendorf.de/tour_erz_2006_2.html	77206a75703325b5ea50e0996105430ee30c	8	Bestaunen der k. und k. Architektur , die in weiten Teilen wieder restauriert ist . Besichtigung der	Bäderanlage	und für einige obligatorisch : Karlsbader Oblaten . Insgesamt ein gelungener Tag 9:30 bis 18:00 / km 265 Freitag : Kleinere Gruppe , einige wollen relaxen .	Sg	Ind	Bad	Uer	1
http://www.deutschland-buchung-24.de/Steinhuder-Meer.html	3e6d8ea8584bf33a17c434540827bbad003d	4	Lage : Ruhige Lage 5 km nach Mardorf zum Steinhuder Meer . Verkehrsgünstig zum Kloster Loccum ,	Bäderanlagen	in Bad Rehburg , Dinopark Münchehagen , Bushaltestelle in direkter Nähe . Einkaufsmöglichkeit fußläufig erreichbar .	Pl	Ind	Bad	Uer	1
http://www.regiomesse.de/weiterbildung	580d73fe0e4ea65ae5a3359a170535414762	67	* Beauty und Kosmetik : Behandlungsmethoden - Sonne und Solarium - Körperpflege - Kosmetische Pflegeprodukte . *	Bäderanwendungen	und Massage : Anwendungen und Heilmittel . * Bewegung : Bedeutung für die Gesundheit - Bewegungsprogramme - Grundlagen der Sportwissenschaft - Stressmanagement und Entspannung .	Pl	Ind	Bad	Uer	1
http://www.biozac.de/Rndbrief/brief1_02.htm	980938f41ba03d117bf5ad1885dfe1ec94d1	14	Die Exkursion führt zu Gärten und Parks in Berlin , Brandenburg und auf Rügen . Angedacht sind u.a. folgende Ziele : Sanssouci , Glienecke , Babelsberg , Botanischer Garten Berlin-Dahlem , Reinsberg , Nationalpark Jasmund , Jagdschloss Granitz , Putbus und die	Bäderarchitektur	in Binz . Anmeldungen bitte umgehend richten an Dr. Strank ( 0241 - 8027255 oder 0171 - 2709258 ) .	Sg	Ind	Bad	Uer	1
http://www.kuppelsteinbad.de/news/2005/2005_foerderverein/2005_01_07_foe.htm	403617f7637a15753c108dcea22083591fe9	11	Gliederung der Ausarbeitung / Bilanzierung 10 Jahre Förderverein Kuppelsteinbad I. Rückblende II . Der jetzige Bäder-Status und die Perspektiven 1. Kuppelsteinbad 2. Waldseebad 3.	Bäderausschuss	4. Gemeinderatssitzung am 17.01.2005 III . Klärungen , Bedingungen , Beschlüsse 1. Der sogenannte " Einbad-Beschluss " 2. Investitionen 3. Bürgerleistungen als Kostenfaktor 4. Privatisierung 5. Bürgerengagement zur Zukunftsgestaltung 6. Modelllösung für Gaggenau 7. Konsequenzen 7.1. Alternative 1 7.2. Alternative 2 Bilanzierung 10 Jahre Förderverein Kuppelsteinbad I. Rückblende In diesen Tagen - das Jubiläumsjahr 70 Jahre Kuppelsteinbad vor Augen - haben wir die letzten 10 Jahre unseres Fördervereins bilanziert . Es ist zum Einen eine Erfolgsgeschichte , indem es uns gelungen ist , das Kup-pelsteinbad - noch erbaut von der selbständigen Gemeinde Ottenau - ent-gegen den Planungsvorstellungen der Stadt Gaggenau und des Gemeindera-tes zu dem zu machen , was es heute ist , ein von der gesamten Bevölkerung der Stadtteile Hörden , Selbach und Ottenau geliebtes und genutztes Bad-Freizeitzentrum .	Sg	Ind	Bad	Uer	1
http://kreisanzeiger-online.de/2011/09/02/schwimmbad-obersuhl-lebensverlaengernde-massnahmen-beschlossen	1d26018058e60065c3b0cce26cefd23c776a	26	Aus Sicht des Vorstandes sei dies personell , logistisch und versicherungstechnisch nicht zu leisten . Grundlage dieser Entscheidung sind Erfahrungen des	Bäderausschusses	des DLRG Bundespräsidums . Brill : " Erhebungen haben ergeben , dass ein sogenannter schleichender Tod stattfindet .	Sg	Ind	Bad	Uer	1
