subExp,govComp,idx,sentence,opt1,swapped,prodQuotN1,cond,fNoLe,n1,n2,fLe,block,opt2,introloop1.thisRepN,introloop1.thisTrialN,introloop1.thisN,introloop1.thisIndex,introloop2.thisRepN,introloop2.thisTrialN,introloop2.thisN,introloop2.thisIndex,testruns.thisRepN,testruns.thisTrialN,testruns.thisN,testruns.thisIndex,realruns.thisRepN,realruns.thisTrialN,realruns.thisN,realruns.thisIndex,key_resp_2.keys,key_resp_2.rt,rating_2.response,rating_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,key_resp_5.keys,key_resp_5.rt,rating_3.response,rating_3.rt,key_resp_7.keys,key_resp_7.rt,key_resp_6.keys,key_resp_6.rt,rating.response,rating.rt,key_resp_8.keys,key_resp_8.rt,date,frameRate,expName,session,participant,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,4.90186095238,51,36.858,,,,,,,,,,,,,,,,,2017_Jun_20_1153,60.1290803527,split,001,189,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,7.07524204254,j,13.5673749447,,,,,,,,,,,,,2017_Jun_20_1153,60.1290803527,split,001,189,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,3.85746693611,,,,,,,,,,,2017_Jun_20_1153,60.1290803527,split,001,189,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,7.947,2,10.5179710388,space,6.78372693062,,,,,2017_Jun_20_1153,60.1290803527,split,001,189,
x,x,46,"Es waren nur kleinere Delikte,  __________ sie überführt wurden.",deren,False,0.0,x,0,x,x,0,1,derer,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,100,10.467,4,4.80448412895,2017_Jun_20_1153,60.1290803527,split,001,189,
schreib,x,29,"Kim sah sich das Tennisspiel an, solange sie am __________ war.",Teetrinken,False,0.0,x,0,x,x,0,1,Tee trinken,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,100,11.323,4,9.22780299187,2017_Jun_20_1153,60.1290803527,split,001,189,
pl,y,9,Wegen der Gentrifizierung in Berlin gibt es zahlreiche __________ .,Häuserabbrüche,True,0.21190723,pl,5,Haus,Abbrüche,1,1,Hausabbrüche,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,50,16.126,7,8.46299815178,2017_Jun_20_1153,60.1290803527,split,001,189,
x,x,34,Er wurde trotz des bekannten Skandals  __________.,wiedergewählt,True,0.0,x,0,x,x,0,1,wieder gewählt,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,70,15.364,4,3.4252679348,2017_Jun_20_1153,60.1290803527,split,001,189,
x,x,38,"Die Teilnehmerinnen wussten überwiegend nicht, was  __________ ist.",Tupperware,True,0.0,x,0,x,x,0,1,Tupper-Ware,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,0,10.805,4,2.42768502235,2017_Jun_20_1153,60.1290803527,split,001,189,
x,x,24,Am Ende von Cindys Party sah man am Horizont schon den __________ der aufgehenden Sonne,Lichtschein,False,0.0,x,0,x,x,0,1,Licht-Schein,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,0,10.136,8,6.74742794037,2017_Jun_20_1153,60.1290803527,split,001,189,
coll,n,5,Judith kam mit einem __________ unter dem Arm aus dem Baumarkt.,Bretterbündel,True,0.45619727,coll,0,Brett,Bündel,0,1,Brettbündel,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,0,11.605,2,5.2541270256,2017_Jun_20_1153,60.1290803527,split,001,189,
x,x,54,Bei der Einreise in viele Länder muss man __________ dabei haben.,Einreisevisen,True,0.0,x,0,x,x,0,1,Einreisevisa,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,100,14.0,2,4.27310705185,2017_Jun_20_1153,60.1290803527,split,001,189,
coll,n,3,Dank einer __________ ändern sich einige Wanderrouten um Graz.,Wegezusammenlegung,True,0.34460415,coll,0,Weg,Zusammenlegung,0,1,Wegzusammenlegung,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,70,17.404,3,6.62482500076,2017_Jun_20_1153,60.1290803527,split,001,189,
x,x,19,Im Urlaub __________ ich jeden Tag bei einem alten Wrack getaucht.,habe,True,0.0,x,0,x,x,0,1,bin,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,100,9.362,1,7.27947592735,2017_Jun_20_1153,60.1290803527,split,001,189,
x,x,23,Die Gruppe __________ kurz vor dem Gipfel umgedreht.,ist,False,0.0,x,0,x,x,0,1,hat,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,30,17.11,7,9.17224383354,2017_Jun_20_1153,60.1290803527,split,001,189,
x,x,21,Die Fans __________ Fabian die Bude eingerannt.,haben,True,0.0,x,0,x,x,0,1,sind,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,50,15.464,9,2.4443321228,2017_Jun_20_1153,60.1290803527,split,001,189,
coll,n,7,Chris besitzt eine große __________ .,Schwertersammlung,True,0.20263783,coll,0,Schwert,Sammlung,1,1,Schwertsammlung,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,70,8.63,2,2.87639904022,2017_Jun_20_1153,60.1290803527,split,001,189,
schreib,x,27,"Lara trat zur Seite, um __________.",platzzumachen,False,0.0,x,0,x,x,0,1,Platz zu machen,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,100,8.732,5,8.97847795486,2017_Jun_20_1153,60.1290803527,split,001,189,
schreib,x,30,"Melanie mag Fußball, weil es ein Sport zum __________ ist.",Spaß haben,True,0.0,x,0,x,x,0,1,Spaßhaben,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,0,8.193,5,3.64141082764,2017_Jun_20_1153,60.1290803527,split,001,189,
schreib,x,28,"Maria hat einen Kopfhörer gekauft, nachdem sie ihn __________ hatte.",probegehört,False,0.0,x,0,x,x,0,1,Probe gehört,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,40,17.304,8,2.66035795212,2017_Jun_20_1153,60.1290803527,split,001,189,
x,x,50,"Verglichen mit Ampeln sind __________ sicherer, aber teurer.",Unterführungen,True,0.0,x,0,x,x,0,1,Straßentunnel,,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,10,21.298,9,4.38616204262,2017_Jun_20_1153,60.1290803527,split,001,189,
pl,y,15,Für die Verladung eines LKWs in den Airbus mussten die Techniker eine __________ durchführen.,Lastenberechnung,True,0.8331451,sg,3,Last,Berechnung,1,1,Lastberechnung,,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,30,22.108,4,3.59150409698,2017_Jun_20_1153,60.1290803527,split,001,189,
x,x,44,Die Kinder fuhren mit  __________ unzureichenden Helmen zur Schule.,solch,False,0.0,x,0,x,x,0,1,solchen,,,,,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,100,13.834,2,2.06189012527,2017_Jun_20_1153,60.1290803527,split,001,189,
coll,n,1,Münster hat wegen einer neuen __________ jetzt ein einziges Wochenticket für alle Stadtbäder.,Bäderkooperation,True,0.984017,coll,0,Bad,Kooperation,0,1,Badkooperation,,,,,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,0,13.464,3,1.92883491516,2017_Jun_20_1153,60.1290803527,split,001,189,
x,x,17,Gute Qualität hat __________ Preis.,seinen,False,0.0,x,0,x,x,0,1,ihren,,,,,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,0,26.406,9,1.94548511505,2017_Jun_20_1153,60.1290803527,split,001,189,
pl,y,13,In einer Biologie-Studie führt Johanna viele __________ durch.,Blattanalysen,False,0.5334598,pl,0,Blatt,Analyse,0,1,Blätteranalysen,,,,,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,20,11.734,6,3.22579312325,2017_Jun_20_1153,60.1290803527,split,001,189,
