subExp,govComp,idx,sentence,opt1,swapped,prodQuotN1,cond,fNoLe,n1,n2,fLe,block,opt2,introloop1.thisRepN,introloop1.thisTrialN,introloop1.thisN,introloop1.thisIndex,introloop2.thisRepN,introloop2.thisTrialN,introloop2.thisN,introloop2.thisIndex,testruns.thisRepN,testruns.thisTrialN,testruns.thisN,testruns.thisIndex,realruns.thisRepN,realruns.thisTrialN,realruns.thisN,realruns.thisIndex,key_resp_2.keys,key_resp_2.rt,rating_2.response,rating_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,key_resp_5.keys,key_resp_5.rt,rating_3.response,rating_3.rt,key_resp_7.keys,key_resp_7.rt,key_resp_6.keys,key_resp_6.rt,rating.response,rating.rt,key_resp_8.keys,key_resp_8.rt,date,frameRate,expName,session,participant,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,8.75798988342,52,29.193,,,,,,,,,,,,,,,,,2017_Jun_21_1302,60.1579713575,split,001,256,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,6.60902404785,j,8.42970609665,,,,,,,,,,,,,2017_Jun_21_1302,60.1579713575,split,001,256,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,7.53193902969,,,,,,,,,,,2017_Jun_21_1302,60.1579713575,split,001,256,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,8.478,6,6.93132090569,space,4.62233495712,,,,,2017_Jun_21_1302,60.1579713575,split,001,256,
x,x,55,Maria und Jenny haben __________ Bilder von ihren Familienurlauben gezeigt.,einander,True,0.0,x,0,x,x,0,2,sich gegenseitig,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,60,17.843,1,5.06724882126,2017_Jun_21_1302,60.1579713575,split,001,256,
x,x,49,Nora hätte sich beim Einsteigen beinah an der __________ verletzt.,Autotür,True,0.0,x,0,x,x,0,2,Wagentür,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,20,11.839,3,4.07041811943,2017_Jun_21_1302,60.1579713575,split,001,256,
pl,n,12,Für jedes Pixel seines Bildschirmkunstwerks hat Jonas gesondert eine __________ festgelegt.,Punktefarbe,True,0.2778716,sg,0,Punkt,Farbe,0,2,Punktfarbe,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,40,20.779,7,7.8758699894,2017_Jun_21_1302,60.1579713575,split,001,256,
x,x,51,Man darf im Büro nicht beim __________ erwischt werden.,Nichtsmachen,True,0.0,x,0,x,x,0,2,Nichtstun,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,80,14.348,9,2.22818398476,2017_Jun_21_1302,60.1579713575,split,001,256,
coll,n,4,Auf seinem üblichen Wanderweg wurde Marcel von einer neuen __________ überrascht.,Wegebeschriftung,True,0.34460415,indiv,0,Weg,Beschriftung,0,2,Wegbeschriftung,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,100,18.418,4,3.54162597656,2017_Jun_21_1302,60.1579713575,split,001,256,
x,x,20,Im Urlaub __________ ich jeden Tag zu einem alten Wrack getaucht.,bin,False,0.0,x,0,x,x,0,2,habe,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,0,9.66,1,7.42839407921,2017_Jun_21_1302,60.1579713575,split,001,256,
