subExp,govComp,idx,sentence,opt1,swapped,prodQuotN1,cond,fNoLe,n1,n2,fLe,block,opt2,introloop1.thisRepN,introloop1.thisTrialN,introloop1.thisN,introloop1.thisIndex,introloop2.thisRepN,introloop2.thisTrialN,introloop2.thisN,introloop2.thisIndex,testruns.thisRepN,testruns.thisTrialN,testruns.thisN,testruns.thisIndex,realruns.thisRepN,realruns.thisTrialN,realruns.thisN,realruns.thisIndex,key_resp_2.keys,key_resp_2.rt,rating_2.response,rating_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,key_resp_5.keys,key_resp_5.rt,rating_3.response,rating_3.rt,key_resp_7.keys,key_resp_7.rt,key_resp_6.keys,key_resp_6.rt,rating.response,rating.rt,key_resp_8.keys,key_resp_8.rt,date,frameRate,expName,session,participant,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,3.08860206604,31,37.174,,,,,,,,,,,,,,,,,2017_Jun_22_1210,60.1434792646,split,001,731,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,15.0526559353,j,10.2087509632,,,,,,,,,,,,,2017_Jun_22_1210,60.1434792646,split,001,731,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,7.28257203102,,,,,,,,,,,2017_Jun_22_1210,60.1434792646,split,001,731,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,5.47,3,8.87624788284,space,4.93830990791,,,,,2017_Jun_22_1210,60.1434792646,split,001,731,
x,x,25,Die moderne Kindererziehung ist durch ein starkes __________ gekennzeichnet.,Sicherheitsdenken,True,0.0,x,0,x,x,0,2,Sicherheits-Denken,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,10,10.444,9,3.94061207771,2017_Jun_22_1210,60.1434792646,split,001,731,
x,x,51,Man darf im Büro nicht beim __________ erwischt werden.,Nichtsmachen,True,0.0,x,0,x,x,0,2,Nichtstun,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,100,8.581,8,2.0784599781,2017_Jun_22_1210,60.1434792646,split,001,731,
x,x,53,Ullis Hund sprang um uns herum vor __________ .,Wiedersehenfreude,True,0.0,x,0,x,x,0,2,Wiedersehensfreude,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,100,10.274,1,4.28749084473,2017_Jun_22_1210,60.1434792646,split,001,731,
schreib,x,32,"Leon konnte nur deshalb gewinnen, weil Johanna ihm __________ hat.",Mut gemacht,True,0.0,x,0,x,x,0,2,mutgemacht,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,0,8.014,9,4.81973814964,2017_Jun_22_1210,60.1434792646,split,001,731,
coll,n,8,Nach dem Fechtunfall hatte Jonas einen __________ auf dem linken Oberarm.,Schwerterabdruck,True,0.20263783,indiv,0,Schwert,Abdruck,0,2,Schwertabdruck,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,100,10.604,3,8.55733799934,2017_Jun_22_1210,60.1434792646,split,001,731,
x,x,45,Wir  __________ das Auto dem Mann mehr als gerne.,überließen,True,0.0,x,0,x,x,0,2,übergaben,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,50,10.607,4,2.44431805611,2017_Jun_22_1210,60.1434792646,split,001,731,
coll,n,2,Neben dem __________ in Lankwitz gab es bis vor kurzem noch einen Kiosk.,Bädereingang,True,0.984017,indiv,2,Bad,Eingang,0,2,Badeingang,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,50,13.5,3,3.67429089546,2017_Jun_22_1210,60.1434792646,split,001,731,
x,x,49,Nora hätte sich beim Einsteigen beinah an der __________ verletzt.,Autotür,True,0.0,x,0,x,x,0,2,Wagentür,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,30,9.727,9,2.07848215103,2017_Jun_22_1210,60.1434792646,split,001,731,
x,x,35,Unter keinen Umständen können  __________ vor Dezember stattfinden.,Neu-Wahlen,True,0.0,x,0,x,x,0,2,Neuwahlen,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,90,6.4,2,6.16038894653,2017_Jun_22_1210,60.1434792646,split,001,731,
coll,n,6,"Svenja gab Leon das Stück Holz, damit er einen korrekten __________ machen konnte.",Brettschliff,False,0.45619727,indiv,1,Brett,Schliff,0,2,Bretterschliff,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,80,14.647,4,10.7907059193,2017_Jun_22_1210,60.1434792646,split,001,731,
x,x,43,Die Autos beider  __________ Fahrer wurden verschrottet.,beteiligten,True,0.0,x,0,x,x,0,2,beteiligter,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,0,9.512,6,4.47132706642,2017_Jun_22_1210,60.1434792646,split,001,731,
pl,n,16,Yannick hat ein Hemd mit einem besonderen __________ anfertigen lassen.,Hemdenschlitz,True,0.5650076,sg,0,Hemd,Schlitz,0,2,Hemdschlitz,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,100,8.363,4,2.14498901367,2017_Jun_22_1210,60.1434792646,split,001,731,
