subExp,govComp,idx,sentence,opt1,swapped,prodQuotN1,cond,fNoLe,n1,n2,fLe,block,opt2,introloop1.thisRepN,introloop1.thisTrialN,introloop1.thisN,introloop1.thisIndex,introloop2.thisRepN,introloop2.thisTrialN,introloop2.thisN,introloop2.thisIndex,testruns.thisRepN,testruns.thisTrialN,testruns.thisN,testruns.thisIndex,realruns.thisRepN,realruns.thisTrialN,realruns.thisN,realruns.thisIndex,key_resp_2.keys,key_resp_2.rt,rating_2.response,rating_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,key_resp_5.keys,key_resp_5.rt,rating_3.response,rating_3.rt,key_resp_7.keys,key_resp_7.rt,key_resp_6.keys,key_resp_6.rt,rating.response,rating.rt,key_resp_8.keys,key_resp_8.rt,date,frameRate,expName,session,participant,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,6.00013399124,67,35.594,,,,,,,,,,,,,,,,,2017_Jun_21_1238,60.1535712339,split,001,358,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,7.90628004074,j,15.612377882,,,,,,,,,,,,,2017_Jun_21_1238,60.1535712339,split,001,358,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,3.40856814384,,,,,,,,,,,2017_Jun_21_1238,60.1535712339,split,001,358,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,8.695,3,2.47748708725,space,7.49863791466,,,,,2017_Jun_21_1238,60.1535712339,split,001,358,
x,x,56,Auf __________ wird nur ein sehr geringes Pfand erhoben.,Bierflaschen,True,0.0,x,0,x,x,0,1,Biersflaschen,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,11.231,3,2.12838506699,2017_Jun_21_1238,60.1535712339,split,001,358,
pl,y,15,Für die Verladung eines LKWs in den Airbus mussten die Techniker eine __________ durchführen.,Lastberechnung,False,0.8331451,sg,3,Last,Berechnung,1,1,Lastenberechnung,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,11.351,4,6.60084295273,2017_Jun_21_1238,60.1535712339,split,001,358,
x,x,19,Im Urlaub __________ ich jeden Tag bei einem alten Wrack getaucht.,habe,True,0.0,x,0,x,x,0,1,bin,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,0,15.813,6,5.15434598923,2017_Jun_21_1238,60.1535712339,split,001,358,
x,x,38,"Die Teilnehmerinnen wussten überwiegend nicht, was  __________ ist.",Tupper-Ware,False,0.0,x,0,x,x,0,1,Tupperware,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,100,6.5,7,12.0825710297,2017_Jun_21_1238,60.1535712339,split,001,358,
coll,n,5,Judith kam mit einem __________ unter dem Arm aus dem Baumarkt.,Bretterbündel,True,0.45619727,coll,0,Brett,Bündel,0,1,Brettbündel,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,0,12.037,5,2.77694988251,2017_Jun_21_1238,60.1535712339,split,001,358,
x,x,23,Die Gruppe __________ kurz vor dem Gipfel umgedreht.,ist,False,0.0,x,0,x,x,0,1,hat,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,0,6.301,6,2.51062917709,2017_Jun_21_1238,60.1535712339,split,001,358,
x,x,21,Die Fans __________ Fabian die Bude eingerannt.,sind,False,0.0,x,0,x,x,0,1,haben,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,100,5.288,6,1.94552898407,2017_Jun_21_1238,60.1535712339,split,001,358,
x,x,36,Sie verlassen wegen  __________ die Wohnung.,dem Wetter,False,0.0,x,0,x,x,0,1,des Wetters,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,100,5.037,3,2.61056113243,2017_Jun_21_1238,60.1535712339,split,001,358,
x,x,42,Im Fernrohr sahen wir den roten  __________ ganz deutlich.,Planeten,True,0.0,x,0,x,x,0,1,Planet,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,0,13.74,4,3.74111104012,2017_Jun_21_1238,60.1535712339,split,001,358,
x,x,52,Beim Lernen einer Sprache gibt es oft erhebliche phonetische __________ .,Anfangsschwierigkeiten,True,0.0,x,0,x,x,0,1,Anfangschwierigkeiten,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,0,12.949,2,3.49176692963,2017_Jun_21_1238,60.1535712339,split,001,358,
schreib,x,28,"Maria hat einen Kopfhörer gekauft, nachdem sie ihn __________ hatte.",Probe gehört,True,0.0,x,0,x,x,0,1,probegehört,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,100,11.436,7,2.76014590263,2017_Jun_21_1238,60.1535712339,split,001,358,
